0,1
A12_B001016,0
A1_B000278,0
B10_B003522,0
A19_1001000340,0
A10_B003776,0
B10_B003117,0
A5_B003776,0
A4_B003132,0
A49_1001000000,0
A14_B003119,0
A19_B001475,0
A5_1001000292,0
A19_B001008,0
A25_1001000000,0
A64_1001000000,0
A16_B000863,0
A1_B003191,0
A22_B003643,0
A17_B001474,0
A7_B003646,0
A13_B003642,0
A13_B003117,0
A12_1001000292,0
A20_B003529,0
A1_B001008,0
A1_B001016,0
A19_B001608,0
A13_B003648,0
A6_1001000297,0
A21_B000420,0
A12_B001464,0
A22_1001000409,0
A4_B001798,0
A20_B003920,0
A16_B001545,0
A20_1001000000,0
B10_B001475,0
A7_B003654,0
A17_1001000409,0
A1_B003776,0
A14_B003115,0
A9_B001474,0
A20_B003658,0
A7_B003523,0
A7_1001000408,0
A17_B001608,0
A52_1001000000,0
A9_B000863,0
A13_B001016,0
A9_B003121,0
A14_B002074,0
A26_1001000000,0
A3_1001000412,0
A3_B003067,0
A15_B003067,0
A4_B003642,0
A5_1001000315,0
A14_B003125,0
A13_B003116,0
A6_1001000292,0
A20_B003112,0
A13_B003518,0
A8_B001617,0
A55_1001000000,0
B10_1001000295,0
A8_B003125,0
A7_1001000295,0
A1_B003129,0
A15_B003642,0
A18_1001000000,0
A14_B002573,0
A10_B003067,0
A9_B003518,0
A10_B001016,0
A11_B003775,0
A6_1001000408,0
A15_B002571,0
A5_B003132,0
A14_B003647,0
A19_B003588,0
A16_B003120,0
A4_B002572,0
A19_B002078,0
A2_B003518,0
A13_B001543,0
B10_B000860,0
A7_B003129,0
A18_B003588,0
A19_B003191,0
A17_B001008,0
A8_B003117,0
A22_1001000407,0
A13_1001000000,0
A18_B003775,0
A21_B000863,0
A14_B003093,0
A5_B003643,0
A5_B003120,0
A21_B003132,0
A18_B003648,0
A20_B002573,0
A21_B003097,0
A11_B001556,0
A1_B003522,0
A17_B003187,0
A31_1001000000,0
A4_B002078,0
A18_B003777,0
A5_1001000409,0
A12_1001000410,0
A1_B003529,0
A3_1001000298,0
A13_B000863,0
A18_B003776,0
A15_B003920,0
A15_B003129,0
A2_B003776,0
A5_B001545,0
A15_B003648,0
A22_B003920,0
A11_B003527,0
A3_1001000295,0
A11_B003048,0
A20_1001000339,0
A21_1001000378,0
A5_1001000329,0
A2_B000419,0
A17_B002571,0
A19_B001543,0
A3_B002073,0
A19_B003648,0
A22_B003048,0
A22_B002074,0
A8_B001556,0
A12_1001000317,0
A1_B003588,0
A12_B000860,0
A20_1001000407,0
A16_B003776,0
A22_B003097,0
B10_B003518,0
A14_B002097,0
A13_B003527,0
A6_1001000296,0
A56_1001000000,0
A10_B003920,0
A19_B003654,0
A17_B003116,0
A11_1001000294,0
A1_B003523,0
A21_1001000410,0
A13_B003093,0
A7_B003121,0
A21_B003577,0
A2_B003129,0
A4_B000420,0
A7_B003577,0
A21_B003187,0
A14_B003523,0
B10_B003126,0
A22_B000863,0
A18_B001475,0
A5_1001000297,0
A15_B003776,0
A3_1001000296,0
A1_1001000295,0
A3_B002074,0
A2_B001798,0
A4_B003646,0
A22_B003775,0
A20_B002078,0
A18_B003126,0
A20_B003522,0
A8_B002572,0
A18_B000420,0
A4_B003121,0
A17_B000861,0
A7_B001016,0
A14_B003777,0
A14_1001000409,0
A18_B003046,0
A21_B001475,0
A21_1001000366,0
A2_1001000408,0
A8_1001000315,0
A11_B000862,0
A6_B003588,0
B10_B003119,0
A6_B003775,0
A14_B001556,0
A11_B003777,0
A6_B003528,0
A3_B002090,0
A13_B000861,0
A17_B001470,0
A9_1001000412,0
A20_B003097,0
A3_B003642,0
A13_B002571,0
A19_B003112,0
A7_B003071,0
A21_B003121,0
A7_B003187,0
A3_1001000297,0
A38_1001000000,0
A19_B003776,0
A4_1001000362,0
A3_1001000409,0
A13_B003522,0
A15_B001470,0
A18_B003528,0
A9_B003647,0
A6_1001000377,0
A5_B003894,0
A18_B002573,0
A4_B000862,0
A14_B001464,0
A19_1001000412,0
A16_B001016,0
A4_B003187,0
A8_B003126,0
A4_1001000411,0
A17_1001000412,0
A20_B000275,0
A36_1001000000,0
A19_B001470,0
A3_B003577,0
A11_B000860,0
A9_B003115,0
A17_B001016,0
A20_B000883,0
A15_1001000412,0
A7_B003522,0
A13_B003067,0
A11_B003121,0
A22_B002097,0
A5_B003648,0
A33_1001000000,0
A13_B003529,0
A7_1001000293,0
A57_1001000000,0
A16_B003518,0
A21_B003067,0
A2_B001797,0
A16_B000860,0
A5_B003129,0
A9_B003191,0
A58_1001000000,0
A4_B003116,0
A5_1001000365,0
A14_1001000408,0
A7_B001556,0
A17_B003894,0
A17_B001475,0
A12_B003776,0
A8_B003527,0
A21_B003191,0
A6_B001016,0
A20_B000901,0
A15_B003518,0
A1_B001800,0
B10_1001000297,0
A15_1001000408,0
A5_B002074,0
A17_B001464,0
A14_B003643,0
A13_B001475,0
A20_B001470,0
A3_B002573,0
A8_B003777,0
A9_B003119,0
A5_1001000293,0
A22_B003577,0
A16_B001608,0
A4_1001000315,0
A10_B003121,0
A7_B002074,0
A73_1001000000,0
A8_B000860,0
A1_B002074,0
A12_B003527,0
A1_B000430,0
A22_B001617,0
A5_B001556,0
A15_B001008,0
A7_1001000409,0
A20_1001000408,0
A13_B001470,0
A18_B003116,0
A14_B003132,0
A16_B003187,0
A20_B003120,0
A16_B001464,0
A6_B003529,0
A12_B001607,0
A17_B003070,0
A17_B003659,0
A2_1001000296,0
A22_B003071,0
A18_B001543,0
A12_B003117,0
A5_1001000317,0
A6_B001475,0
A3_B001617,0
A10_B003646,0
A22_B001008,0
A16_B003920,0
A17_B003776,0
A17_B000420,0
A22_B003522,0
B10_B000862,0
A6_B002074,0
A1_B002571,0
A4_B002073,0
A18_B002074,0
A6_B002073,0
A3_B001464,0
A19_B000863,0
A1_B001795,0
A22_1001000000,0
A17_B003518,0
A21_B001464,0
A77_1001000000,0
A19_B002073,0
A14_B003920,0
A14_B000861,0
A16_1001000408,0
A22_B002571,0
A11_B003894,0
A2_B003654,0
A6_B003132,0
A2_B003588,0
B10_1001000408,0
A10_B003120,0
A18_B003120,0
A9_B001475,0
A8_B003523,0
A21_B003528,0
A11_B003776,0
A2_B003529,0
A14_1001000412,0
A3_B003115,0
A7_B003588,0
A10_B003648,0
A18_B003659,0
A1_B002568,0
A12_1001000412,0
A12_B003528,0
A15_B002573,0
A4_B001617,0
A9_B003920,0
A20_B003527,0
A16_B003125,0
A18_B003654,0
A63_1001000000,0
A3_B003643,0
A7_1001000297,0
A7_B003067,0
A11_B001474,0
A15_B003522,0
A19_B000860,0
A14_B001543,0
B10_B001016,0
A2_B003777,0
A1_B003067,0
A8_B002573,0
A19_1001000407,0
A12_B003659,0
A9_B000862,0
A9_B003071,0
A20_B003894,0
A8_B003775,0
A9_B002571,0
A12_B003577,0
A20_B003588,0
A13_B003647,0
A12_B001545,0
A15_B003070,0
A17_B003658,0
A17_B003648,0
A4_B003522,0
A21_1001000000,0
A12_B003523,0
A8_B001543,0
B10_B000861,0
A4_B001008,0
A2_B002073,0
A6_B003920,0
A8_B003894,0
A10_B000894,0
A5_1001000314,0
A12_B003191,0
A3_B002097,0
A6_B003777,0
A41_1001000000,0
A21_1001000409,0
A4_1001000299,0
A18_B003522,0
A45_1001000000,0
A37_1001000000,0
A11_B003648,0
A21_B003046,0
A6_B001008,0
A10_B003125,0
A22_B003093,0
A11_B003125,0
A4_10001000325,0
A15_B001556,0
A18_B003643,0
A15_B003119,0
A1_B003117,0
A22_B003132,0
A14_B003120,0
A9_1001000292,0
A16_1001000000,0
A8_1001000292,0
A10_B001470,0
A11_1001000296,0
A4_1001000409,0
A13_B003523,0
A10_B003048,0
A20_B003116,0
A17_1001000378,0
A12_B001474,0
A12_B001543,0
A12_B003116,0
A5_B003071,0
A2_B003191,0
A9_B001608,0
A5_B003116,0
A1_B001474,0
A17_B003920,0
A4_B003048,0
A22_B003112,0
A8_B003048,0
A6_B003117,0
A7_B003126,0
A5_B003191,0
A20_1001000412,0
A7_B003528,0
A39_1001000000,0
A6_B001608,0
A5_B003528,0
A1_B002078,0
A3_B001798,0
B10_1001000340,0
A4_B000861,0
A6_1001000315,0
A13_B003115,0
A21_B001545,0
A2_B000420,0
A16_B001008,0
A15_B001545,0
A68_1001000000,0
B10_B002573,0
A22_B003115,0
B10_B003187,0
A14_1001000340,0
A6_B002571,0
A16_B002572,0
A19_B003522,0
A22_B003658,0
A19_B003070,0
A21_B003115,0
A14_B003775,0
A17_B003528,0
A7_1001000298,0
A7_B001607,0
A19_B003126,0
A1_B003120,0
A6_B000894,0
A1_B000429,0
A18_1001000409,0
A6_1001000412,0
A6_B003522,0
A16_1001000378,0
A16_B003643,0
A3_B003117,0
A9_B001470,0
A21_1001000412,0
A12_B000862,0
A9_B003642,0
A19_B001556,0
A12_B003126,0
B10_B002073,0
A1_B003132,0
A15_B002078,0
A22_B003080,0
A12_B003121,0
A42_1001000000,0
A3_B000862,0
A21_B003116,0
A6_1001000410,0
A10_B001008,0
A72_1001000000,0
A1_B003775,0
A7_1001000294,0
A11_B003642,0
A2_B003785,0
A2_1001000295,0
A18_B003523,0
A7_B001474,0
A17_B003120,0
B10_1001000407,0
A11_1001000408,0
A44_1001000000,0
A9_B003648,0
A15_B003093,0
A5_1001000295,0
A3_1001000294,0
A22_B003067,0
A12_B003115,0
A2_1001000297,0
A15_B001543,0
A19_B000420,0
A16_B003116,0
A13_B003894,0
A6_B003191,0
A1_1001000376,0
A11_B001608,0
A14_B003191,0
A4_B003785,0
B10_B003125,0
A10_B003528,0
A10_B003529,0
A9_B003126,0
A3_B003522,0
A12_B001470,0
A6_B003643,0
A10_B000420,0
A8_B003115,0
A9_B003775,0
A43_1001000000,0
A75_1001000000,0
A6_B003187,0
B10_B001470,0
A9_B002572,0
A15_1001000409,0
A2_B000430,0
A19_1001000000,0
A16_B003071,0
A22_B001556,0
A9_1001000296,0
B10_B003071,0
A3_B001607,0
A9_B003776,0
A9_1001000315,0
A7_B003920,0
A8_B001607,0
A11_B003115,0
A18_B003115,0
B10_B002572,0
A22_B001464,0
A14_B003588,0
A16_B003191,0
A5_B003518,0
A10_1001000410,0
A10_B001556,0
A2_B003117,0
A3_B003776,0
A17_B003079,0
A8_B003643,0
A14_B002571,0
A10_B003126,0
A2_B003894,0
A11_B002572,0
A5_B001008,0
A10_1001000295,0
A2_B003646,0
A12_1001000409,0
A20_B001475,0
A51_1001000000,0
A4_1001000298,0
A10_1001000408,0
A9_1001000409,0
A22_B003116,0
A20_B003577,0
A5_1001000408,0
A17_B003112,0
A3_B001008,0
A4_B003067,0
B10_B001608,0
A11_B001475,0
A4_B003528,0
A18_B001470,0
B10_B000887,0
A19_B003048,0
A5_B001016,0
A16_B003659,0
A2_B001464,0
A32_1001000000,0
A6_B002097,0
A22_B002073,0
A47_1001000000,0
A4_B003527,0
A11_1001000407,0
A20_B003048,0
A8_B001008,0
A14_B001470,0
A19_B003078,0
A12_B003518,0
A13_B000860,0
A6_B003518,0
A3_B003132,0
A8_B003120,0
A5_B003067,0
A3_B000861,0
A1_B000883,0
A4_B003126,0
A17_B003577,0
A6_B002572,0
A6_B003642,0
A14_B003656,0
A10_B001545,0
A7_B003125,0
A8_B003132,0
A19_B002572,0
A22_B003648,0
A16_B003775,0
A15_B003777,0
A2_B003132,0
A15_B000420,0
A11_1001000410,0
A18_B003577,0
A11_1001000409,0
A10_B000274,0
A18_B003071,0
A13_B001545,0
A69_1001000000,0
A15_B002073,0
A2_B003522,0
A8_B001474,0
A17_B003121,0
A17_B003117,0
A9_B003187,0
A14_B000863,0
A1_B003643,0
A21_B002572,0
A8_B003659,0
A11_B000861,0
A9_B001543,0
A21_B002573,0
A7_B002572,0
A21_B002073,0
A18_B001008,0
A1_1001000296,0
A1_1001000315,0
A4_1001000407,0
A7_B001008,0
A6_B003129,0
A4_B001016,0
A15_B003046,0
A16_B003654,0
A9_1001000407,0
A13_1001000412,0
A10_B003588,0
A3_B003527,0
A5_1001000327,0
A3_B003070,0
A20_B003093,0
A1_B003894,0
A22_B003129,0
A8_B003121,0
A8_B003588,0
A12_B003648,0
A15_B001474,0
A3_B001543,0
A14_B001608,0
A46_1001000000,0
A22_B003776,0
A22_B000883,0
A15_B003121,0
A5_B003646,0
A3_B003659,0
A10_B003523,0
A21_B001474,0
A14_B000860,0
A21_B003647,0
A7_B003647,0
A19_1001000408,0
A12_B001475,0
A11_1001000412,0
A17_1001000407,0
A21_B001016,0
A5_B003070,0
A2_B002572,0
A48_1001000000,0
B10_1001000327,0
A1_B000863,0
A2_B002097,0
A79_1001000000,0
A20_B002074,0
B10_B001543,0
A2_B003528,0
A7_B003132,0
A8_B003654,0
A9_B002573,0
A50_1001000000,0
A14_B001474,0
A11_B003070,0
A10_B003642,0
B10_B003132,0
A19_B003518,0
A17_B003523,0
A12_B000861,0
A11_B003117,0
A5_1001000410,0
A5_B003647,0
A15_B003529,0
A1_B003777,0
A11_1001000329,0
A19_B003656,0
A7_B003117,0
A2_B003071,0
A15_B003048,0
A9_B003048,0
A20_1001000409,0
A14_B003577,0
A22_B003528,0
B10_B003067,0
A15_B003894,0
A2_B001008,0
A16_B003523,0
A21_B003527,0
A14_B003121,0
A2_1001000376,0
A7_B003776,0
A11_1001000295,0
A8_B000573,0
A13_1001000409,0
A10_B002073,0
A7_B003648,0
A8_B001545,0
A9_B003117,0
A19_B001474,0
A76_1001000000,0
A35_1001000000,0
A6_1001000293,0
A18_B003191,0
A1_1001000299,0
A19_B003187,0
A11_B003067,0
A11_B003577,0
A10_1001000409,0
A11_B002573,0
A13_1001000340,0
A2_B000278,0
A20_B003523,0
A14_B003527,0
A13_1001000408,0
A12_B003187,0
A15_B000860,0
A8_B003518,0
A5_B001799,0
A15_1001000340,0
A17_B000863,0
A6_B000863,0
A17_B003097,0
A2_B001016,0
A8_B000863,0
A15_B001464,0
A21_B000887,0
A14_B003097,0
A16_B003126,0
A21_B003894,0
A10_1001000293,0
A9_B000860,0
A4_B003647,0
A15_B003125,0
A22_B003523,0
A7_B003529,0
B10_1001000314,0
A5_B003117,0
A11_B001008,0
A21_B003120,0
A11_B001470,0
A15_B003659,0
A13_B003121,0
A8_B002074,0
A16_1001000339,0
A12_1001000293,0
A17_B003119,0
A20_B000861,0
A13_B003120,0
A17_B003777,0
A15_B000861,0
A11_B003518,0
A30_1001000000,0
A18_B002078,0
A66_1001000000,0
A12_B002074,0
A5_1001000296,0
A11_B003659,0
A16_B000420,0
A3_B001608,0
A16_B003132,0
A18_1001000378,0
A2_B003659,0
A19_1001000409,0
A22_B000420,0
A11_1001000293,0
A19_B003920,0
A4_B002074,0
A21_B003522,0
A1_B003648,0
A29_1001000000,0
A8_1001000297,0
A22_B003527,0
A4_1001000296,0
A2_B002078,0
A11_B003119,0
A13_B001008,0
A19_B003894,0
A4_1001000295,0
A22_B001543,0
A6_B003093,0
A16_B003577,0
A8_B001475,0
A15_B003071,0
A10_B001608,0
A15_B003187,0
A1_B003646,0
A18_B003121,0
B10_B003115,0
A9_1001000299,0
A18_B003920,0
A13_B003191,0
A4_B003894,0
A4_1001000317,0
A2_B003920,0
A9_B001556,0
A67_1001000000,0
A7_B001545,0
A8_1001000298,0
A14_B002572,0
A4_1001000376,0
A10_B003643,0
B10_1001000411,0
A12_B000420,0
A4_B003588,0
A11_B001545,0
A22_B001016,0
A4_B002571,0
A21_B001543,0
A4_B001464,0
A20_B002572,0
A21_B000860,0
A16_B000862,0
A15_B001475,0
A8_1001000296,0
A9_B003112,0
A70_1001000000,0
A9_B003527,0
A8_B003191,0
A18_B002571,0
A18_B002572,0
B10_B003523,0
A7_B002573,0
A20_B001016,0
A2_1001000340,0
A4_B003117,0
A20_1001000410,0
A2_B001799,0
B10_1001000301,0
A10_B003070,0
A3_B003528,0
A7_B001470,0
A14_B001008,0
A6_B001474,0
A10_B003071,0
A2_B000429,0
A60_1001000000,0
A21_B003658,0
A13_B003187,0
A7_B001608,0
A22_B000901,0
A19_B003643,0
A3_1001000410,0
A54_1001000000,0
A8_B001621,0
A5_B001798,0
A7_B003775,0
A6_B000420,0
A1_B000860,0
B10_1001000315,0
A16_1001000407,0
A4_B003518,0
A10_B003527,0
A15_B003191,0
A8_B001016,0
A9_B001545,0
A18_B001016,0
A12_B003529,0
A20_1001000378,0
A5_B003920,0
A11_B001016,0
A20_B003518,0
A9_B002097,0
A12_1001000408,0
A11_1001000297,0
A19_B002074,0
A20_B000860,0
A4_B003191,0
A19_B003097,0
A3_1001000408,0
A19_B001545,0
A2_1001000411,0
A3_B001470,0
A3_B002572,0
A21_B003518,0
A20_B003121,0
A53_1001000000,0
A15_B001016,0
A22_B000862,0
A20_B001008,0
A20_B001556,0
A16_B003648,0
A12_B003070,0
A21_B001470,0
A10_B003117,0
A14_B003129,0
B10_B003120,0
A16_B003115,0
A19_B003659,0
A2_B000280,0
A12_B002078,0
A16_B002073,0
A4_1001000294,0
A16_B003522,0
A5_B002571,0
A9_B003125,0
B10_B003112,0
A5_B003588,0
A14_B000862,0
A9_10001000325,0
A20_B003777,0
A21_B000901,0
A4_B001470,0
A7_1001000407,0
A10_B002074,0
A1_B002572,0
A11_B003522,0
A22_1001000408,0
A16_B003777,0
A11_B003643,0
A3_B003191,0
A14_B001545,0
A17_B003115,0
A17_B003522,0
A15_B003126,0
A16_B001470,0
A5_B003187,0
A13_B002572,0
A21_B003654,0
A6_1001000409,0
A9_1001000298,0
A14_B003529,0
A16_B001474,0
A1_B003642,0
A1_B001464,0
A19_B002097,0
A2_B001543,0
A15_B002572,0
A21_B002078,0
A18_B003187,0
A21_B003648,0
A18_B001464,0
A5_B002572,0
A8_B003920,0
A2_B000862,0
B10_B003121,0
A14_1001000410,0
A14_1001000000,0
A16_B002571,0
A8_B003528,0
A59_1001000000,0
A3_B003529,0
A4_B003071,0
A5_B003642,0
A7_B003115,0
A12_B002572,0
A18_B003097,0
A9_B003528,0
A18_1001000408,0
A62_1001000000,0
A6_B001543,0
A22_B001475,0
A21_B003920,0
A13_B003070,0
A14_B003112,0
A19_B003777,0
A20_B003643,0
A9_1001000295,0
A18_B001608,0
A15_B002074,0
A13_1001000407,0
A16_B002573,0
A9_B003894,0
A5_B003048,0
A21_B003775,0
A16_B002074,0
A22_B001545,0
A3_B003654,0
A20_B003115,0
A12_B003119,0
A5_B003777,0
A7_B003777,0
A19_B003528,0
A1_B003654,0
A14_B003648,0
A4_B001608,0
A17_B003643,0
A4_B002097,0
A9_1001000408,0
A1_B003115,0
A1_B002097,0
A6_B001607,0
A10_1001000412,0
A16_B003129,0
A12_1001000295,0
A6_B003646,0
B10_B000863,0
B10_1001000302,0
A15_B000862,0
A4_B003654,0
A17_B003775,0
A2_B003048,0
A9_B003129,0
A14_B003117,0
A21_B003126,0
A21_1001000408,0
A8_1001000340,0
A6_B001545,0
A19_B003121,0
A6_B003121,0
A10_1001000407,0
A21_B003070,0
A5_1001000407,0
A8_B001470,0
A22_B000860,0
A19_B003577,0
A5_B003522,0
A22_B001608,0
A7_1001000292,0
A17_B002073,0
A20_B001464,0
A2_1001000412,0
A21_B000883,0
A8_1001000294,0
A10_B003894,0
B10_B003529,0
A7_1001000299,0
A8_B003776,0
A17_B000860,0
A16_B003528,0
A1_1001000292,0
A15_B003115,0
